name,name_en,amenity,building,healthcare,healthca_1,operator_t,capacity_p,addr_full,addr_city,source,name_ro,osm_id,osm_type,longitude,latitude
Help Net,,pharmacy,,pharmacy,,,,,Sibiu,,,4303090472,nodes,24.1516604,45.7812167
Catena,,pharmacy,,pharmacy,,,,,Sibiu,,,599916106,nodes,24.1517876,45.7811493
Catena,,pharmacy,,pharmacy,,,,,Sibiu,,,4303110311,nodes,24.1530222,45.7805097
Clinica Medicala Gineko Pro Medical Sibiu,,clinic,,clinic,gynaecology,,,,Sibiu,,,5977120658,nodes,24.1487355,45.7892257
Laborator analize Synevo,,,,laboratory,,,,,Sibiu,,,5952007371,nodes,24.1499723,45.7870971
Catena,,pharmacy,,pharmacy,,,,,Sibiu,,,1225867902,nodes,24.1491168,45.7867205
DigiRay Dumbravii,,,,laboratory,radiology;dentistry,,,,,,,11111637895,nodes,24.1500829,45.7869854
Centrul medical Gynmed,,,,centre,gynaecology,,,,,,,11089452922,nodes,24.13647,45.7859371
Richter,,pharmacy,,pharmacy,,,,,Sibiu,,,5963270571,nodes,24.1400007,45.7860952
Farmacia Alphamed,,pharmacy,,pharmacy,,,,,Sibiu,,,11069749441,nodes,24.1327416,45.7850746
Centrul de medicina ambulatorie Sibiu-Vest,,,,centre,cardiology;endocrinology;neurology;dermatology;psychiatry,,,,Sibiu,,,11089452930,nodes,24.1367441,45.7861466
Cabinet stomatologic Luca Marius,,dentist,,dentist,,,,,,,,11089452918,nodes,24.1349586,45.7854892
Dispensar medical,,hospital,,hospital,,,,,,,,11069290801,nodes,24.1346701,45.786376
Drogheria Beauty & Health,,pharmacy,,,,,,,,,,10680521938,nodes,24.9708174,45.8454316
Farmacia Reteta,,pharmacy,,,,,,,Sibiu,,,599916107,nodes,24.1529469,45.7805356
,,pharmacy,,,,,,,,,,606522859,nodes,24.1495486,45.7903028
Polisano Pharma,,pharmacy,,,,,,,,,,6054062523,nodes,24.1514769,45.788622
dr. Camelia Joarza,,dentist,,,,,,,,,,620034265,nodes,24.1516719,45.7860271
,,pharmacy,,,,,,,,,,6054062527,nodes,24.139992,45.7861258
Farmasib,,pharmacy,,,,,,,,,,1264234652,nodes,24.1330467,45.7848634
Catena,,pharmacy,,pharmacy,,,,,Busteni,,,5742858840,nodes,25.5344696,45.4102069
Help Net,,pharmacy,,pharmacy,,,,,Busteni,,,6447360072,nodes,25.5346092,45.4137043
Paeonia Farm,,pharmacy,,pharmacy,,,,,Busteni,,,316427992,nodes,25.5351222,45.4135366
Catena,,pharmacy,,pharmacy,,,,,Sibiu,,,5963274635,nodes,24.1421818,45.7878749
,,dentist,,dentist,,,,,,,,620033759,nodes,24.1417188,45.7988649
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11188390368,nodes,24.135257,45.7886009
,,hospital,,hospital,,,,,,,,662991460,nodes,24.1430113,45.797659
Laura Sib,,pharmacy,,pharmacy,,,,,Sibiu,,,5898412135,nodes,24.1580989,45.8002691
Drogherie,,pharmacy,,pharmacy,,,,,,,,2984250303,nodes,25.5572278,45.3307005
Catena,,pharmacy,,pharmacy,,,,,,,,11200611100,nodes,24.166626,45.8004841
Farmacia Alejandro,,pharmacy,,pharmacy,,,,,,,,5271531420,nodes,24.2751401,45.9741943
Farmacie naturista,,pharmacy,,,,,,,Busteni,,,6447339905,nodes,25.5343559,45.4109121
Marginean orl,,doctors,,,,,,,,,,7711586785,nodes,24.1432425,45.7912652
Catena,,pharmacy,,,,,,,,,,6054061890,nodes,24.1421499,45.7877851
,,doctors,,,,,,,,,,6054061904,nodes,24.1548307,45.7966859
Catena,,pharmacy,,,,,,,,,,6054062392,nodes,24.1546184,45.7954444
,,doctors,,,,,,,,,,6054062520,nodes,24.1552101,45.7903228
,,doctors,,,,,,,,,,6054075886,nodes,24.1548232,45.7979139
Farmacia Ropharma,,pharmacy,,,,,,,Sibiu,,,4303055554,nodes,24.1501299,45.7820383
,,dentist,,,,,,,,,,1012328034,nodes,24.1488928,45.7864271
,,pharmacy,,,,,,,,,,6054062390,nodes,24.1603463,45.7956557
,,doctors,,,,,,,,,,6054062290,nodes,24.1618389,45.7935412
Farmacia Reteta,,pharmacy,,,,,,,Sibiu,,,4331083027,nodes,24.1578551,45.7936698
Spitalul European Polisano,,hospital,,,,,,,Sibiu,,,4331088853,nodes,24.1579366,45.7936988
Farmacia Neofarm,,pharmacy,,,,,,,Sibiu,,,4314531746,nodes,24.1727949,45.7999568
Cabinet Medical Individual Dr. Cioca Adriana Lavinia,,doctors,,,,,,,,,,3421633744,nodes,24.166729,45.7968167
,,pharmacy,,pharmacy,,,,,,,,10774415600,nodes,24.319282,45.2673624
Endomax,,dentist,,dentist,,,,,,,,11056914274,nodes,24.1220553,45.7943341
art & part,,dentist,,dentist,,,,,,,,11056914275,nodes,24.122072,45.7943198
Centru de vaccinare Covid19,,,,vaccination_centre,,,,,,,,8757716014,nodes,24.2457266,45.3421517
Farmacia Perfect Care,,pharmacy,,pharmacy,,,,,,,,11083396444,nodes,24.1651515,45.7774874
Dr. Max,,pharmacy,,pharmacy,,,,,,,,11091238858,nodes,24.1678128,45.7778705
,,pharmacy,,pharmacy,,,,,,,,599916370,nodes,24.1694725,45.7758854
Catena,,pharmacy,,pharmacy,,,,,,,,588078044,nodes,24.1729744,45.7854498
Dispensar Medical Vasile Aaron,,hospital,,hospital,community;general,,,,Sibiu,,,5976711755,nodes,24.1694316,45.7855841
SC Triofarm SRL,,pharmacy,,pharmacy,,,,,Sibiu,,,5976708783,nodes,24.1696563,45.7857147
Farmacia Dona,,pharmacy,,pharmacy,,,,,Sibiu,,,4303178696,nodes,24.1711719,45.7844321
Diaverum - Centrul medical de nefrologie si dializa,,clinic,,clinic,,,,,Busteni,,,10718722524,nodes,25.5379261,45.3949262
Farmacia Paeonia,,pharmacy,,pharmacy,,,,,Busteni,,,10671484540,nodes,25.53813,45.3951424
Cabinet oftalmologic,,clinic,,clinic,,,,,,,,4066933872,nodes,24.9772532,45.8428512
,,pharmacy,,pharmacy,,,,,Fagaras,,,2438060121,nodes,24.9763872,45.841503
Cabinet medical individual Zamfir Mariana,,doctors,,doctor,,,,,Sinca Noua,,,9684623140,nodes,25.2436176,45.6997736
Farmacie,,pharmacy,,,,,,,,,,1221342674,nodes,24.1548203,45.7163808
,,pharmacy,,,,,,,,,,3452249676,nodes,24.1754707,45.7865671
Farmacia Richter,,pharmacy,,,,,,,Sibiu,,,4303177545,nodes,24.1710473,45.7843651
,,pharmacy,,,,,,,,,,582761992,nodes,24.1705634,45.7839044
,,pharmacy,,,,,,,,,,3452249675,nodes,24.1711663,45.7841017
Cabinetul de medicina dentara si chirurgie orala si maxilo-faciala Fagetan,,dentist,,,,,,,Sibiu,,,620038725,nodes,24.1623874,45.7932518
Catena,,pharmacy,,pharmacy,,,,,Brasov,,,6262088273,nodes,25.6044467,45.6654638
,,pharmacy,,pharmacy,,,,,,,,10610528753,nodes,25.7070742,45.6194012
Catena,,pharmacy,,pharmacy,,,,,Brasov,,,6262088269,nodes,25.6087718,45.6646866
Farmacia Dona,,pharmacy,,pharmacy,,,,,Brasov,,,6262088268,nodes,25.6088122,45.6647974
SanMarco Alphega,,pharmacy,,,,,,,Sibiu,,,488447545,nodes,24.157258,45.7810919
Dr. Chialda Mihaela,,doctors,,,,,,,,,,6054062409,nodes,24.1562376,45.7905315
Help Net,,pharmacy,,pharmacy,,,,,Sibiu,,,6976564939,nodes,24.163667,45.7963983
Catena,,pharmacy,,pharmacy,,,,,Sibiu,,,5952349049,nodes,24.1601431,45.7956613
Farmacia Ridalli,,pharmacy,,pharmacy,,,,,,,,9215676796,nodes,24.2596859,45.6676197
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,10576152285,nodes,25.6059309,45.6493025
Catena,,pharmacy,,pharmacy,,,,,,,,569014954,nodes,25.6170958,45.6508616
Farmacie,,pharmacy,,pharmacy,,,,,,,,2697508316,nodes,25.1718899,45.3891989
,,pharmacy,,pharmacy,,,,,,,,264561691,nodes,25.6073034,45.6528755
Ropharma,,pharmacy,,pharmacy,,,,,,,,5164555959,nodes,25.6067492,45.6508681
Help Net,,pharmacy,,pharmacy,,,,,,,,1335874810,nodes,25.6064539,45.6504947
Dental Clean - stomatologie,,dentist,,dentist,,,,,Zarnesti,,,9742954474,nodes,25.3160684,45.5609683
Optiplaza,,,,optometrist,,,,,,,,9966543709,nodes,24.1501914,45.7938173
Catena,,pharmacy,,pharmacy,,,,,Sibiu,,,5941638359,nodes,24.1487138,45.7930265
Medical Corp,,pharmacy,,pharmacy,,,,,Sibiu,,,1577365397,nodes,24.1541016,45.7955892
Help Net,,pharmacy,,pharmacy,,,,,Ramnicu Valcea,,,9265923213,nodes,24.380586,45.1111758
Eco farmacia non-stop,,pharmacy,,,,,,,,,,5142339380,nodes,24.1592829,45.7968586
Cabinet Medical,,doctors,,doctor,,,,,Pausesti,,,6467957663,nodes,24.1343487,45.0734651
Spital boli cardiologice,,hospital,,hospital,cardiology,,,,,,Spital boli cardiologice,4749011521,nodes,26.2094375,45.8458354
Farmira,,pharmacy,,pharmacy,,,,,,,,2158102997,nodes,26.0331427,45.6751031
Farmacie Lavticfarm,,pharmacy,,pharmacy,,,,,,,,431323683,nodes,25.6433351,45.7663822
Dentist Tozlovanu Mihai,,dentist,,,,,,,Covasna,,,3982218721,nodes,26.1891102,45.8542839
Orvosi rendelo,,hospital,,,,,,,,,,2295437452,nodes,26.2706362,45.7601716
Catena,,pharmacy,,,,,,,,,,4942622079,nodes,24.1610254,45.1220023
Dispensar,,hospital,,,,,,,,,,4942622097,nodes,24.1607665,45.1220553
Cabinet Medical,,doctors,,,,,,,Harman,,,9999553694,nodes,25.6803394,45.7127974
Doctor Cardiolog,,doctors,,doctor,cardiology,,,,,,Doctor Cardiolog,4940070122,nodes,26.1735091,45.8442901
Stomatologia DOTA DENT Fogaszat,,dentist,,dentist,dentist,,,,Sfantu Gheorghe,,,9287972847,nodes,25.7936626,45.8734408
Catena,,pharmacy,,pharmacy,,,,,,,,11081370299,nodes,25.7897372,45.8646353
Nyra Natura,,pharmacy,,pharmacy,,,,,Goranu,,,10920952886,nodes,24.3881337,45.1079588
Farmacie Muereasca,,pharmacy,,pharmacy,,,,,Muereasca,,,5824796557,nodes,24.3175114,45.1863458
Farmacia la Politie,,pharmacy,,pharmacy,,,,,,,Farmacia la Politie,4704012305,nodes,24.3391505,45.2448694
Farmacie,,pharmacy,,pharmacy,,,,,,,,9968566836,nodes,24.2424251,45.2029524
Farmaline,,pharmacy,,,,,,,,,,3047208523,nodes,25.7968996,45.8578886
Dispensarul Lunca,,doctors,,,,,,,,,,4706336394,nodes,24.3648732,45.1733125
Sanatoriul 1 Mai,,hospital,,hospital,,,,,Baile Olanesti,,,8836731387,nodes,24.2479884,45.1980033
Farmacia George,,pharmacy,,pharmacy,,,,,Pausesti-Maglasi,,,10864722092,nodes,24.2487145,45.1360724
Dispensar Medical Uman Bodesti,,doctors,,doctor,,,,,Bodesti,,,5143048682,nodes,24.1135156,45.1404364
Cabinet medical Bunesti,,doctors,,doctor,,,,,,,,9771407077,nodes,24.2020733,45.1044384
Dispensarul medical Cheia,,hospital,,doctor,,,,,,,,4163507159,nodes,24.2163358,45.1822201
Cabinet Stomatologic,,dentist,,dentist,,,,,,,,11022768394,nodes,24.2154018,45.1826748
,,dentist,,,,,,,Ramnicu Valcea,,,3578366457,nodes,24.3668883,45.111847
Farmacia Lovefarm,,pharmacy,,,,,,,,,,5059608239,nodes,24.1140307,45.1405555
verofarm,,pharmacy,,pharmacy,,,,,,,,6054049825,nodes,25.5793499,45.663469
Farmacia Biofarm,,pharmacy,,,,,,,,,,6709971696,nodes,24.1811101,45.6710895
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,5541492877,nodes,26.1719838,44.4423525
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,,,6258395984,nodes,26.1743286,44.4416472
Farmacia Sfantul Mina,,pharmacy,,pharmacy,,,,,Bucuresti,,,4391527589,nodes,26.1668217,44.4426985
,,pharmacy,,pharmacy,,,,,,,,6251955632,nodes,26.1653405,44.4420091
Farmacia Richter,,pharmacy,,pharmacy,,,,,Bucuresti,,,2637394307,nodes,26.1714992,44.4418388
2NA Farm,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394531,nodes,26.1796128,44.4392593
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,,,6262419386,nodes,26.1869819,44.4346896
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,676773081,nodes,26.1349392,44.4402862
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394134,nodes,26.1332589,44.4407817
Clinica Sf. Maria,,doctors,,doctor,,,,,Bucuresti,,Anima Delfinului,4766511480,nodes,26.1571923,44.4434808
"Centrul de Diabet ""Ion Pavel""",,,,yes,diabetology,,,,Bucuresti,,,11013758706,nodes,26.1065081,44.4403042
Farmacia Dona,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394273,nodes,26.1568332,44.4433505
Farmacia Ana Maria,,pharmacy,,pharmacy,,,,,Bucuresti,,,1744583961,nodes,26.156154,44.4431932
DIGIRX - radiologie dentara,,doctors,,doctor,radiology,,,,Bucuresti,,,10596307632,nodes,26.1626129,44.4428899
Alma Farm Com 95,,pharmacy,,pharmacy,,,,,Bucuresti,"survey, field survey ( 2014 - 2016)",,2637637285,nodes,26.1045919,44.4219044
Laser Esthetic Concept,,clinic,,clinic,,,,,,,,5516562198,nodes,26.1045268,44.4191975
Tinos-Farm,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637637372,nodes,26.1045428,44.4182779
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,,,6939653826,nodes,26.1043998,44.4206613
Policlinica,,clinic,,clinic,,,,,,,,2513216698,nodes,26.0978281,44.4090889
Discovery Clinic,,clinic,,clinic,,,,,,,,5114478247,nodes,26.1046006,44.3997282
Ecofarm,,pharmacy,,,,,,,,,,4052384229,nodes,26.8529724,44.439406
Q-Dent,,dentist,,dentist,,,,,Bucuresti,,,8026539582,nodes,26.0554557,44.4698924
Persi Dent,,dentist,,dentist,,,,,,survey,,2435204457,nodes,26.0532332,44.4709415
Help Net,,pharmacy,,pharmacy,,,,,Bucuresti,,,3054391184,nodes,26.1018833,44.3842811
Sebastian Centru Medical,,clinic,,clinic,,,,,,survey,,2485367957,nodes,26.1084654,44.396274
Farmacia Belladonna 69,,pharmacy,,pharmacy,,,,,Bucuresti,"Bing, survey, keypad mapper, vespucci",,2637637324,nodes,26.1009996,44.4006907
Medoc,,doctors,,doctor,,,,,,,,3292193261,nodes,26.1041314,44.4384771
Centrul Medical Batistei,,clinic,,clinic,,,,,,,,3214692565,nodes,26.1038632,44.438995
Pharma Care,,pharmacy,,pharmacy,,,,,,,,11157631539,nodes,26.1051593,44.439183
Centrul Medical Promemoria,,clinic,,clinic,,,,,Bucuresti,,,5550871287,nodes,26.1042907,44.4389836
Complet Dental,,dentist,,dentist,,,,,Bucuresti,,,9843258625,nodes,26.1101467,44.4306332
Farmacia 2NA,,pharmacy,,pharmacy,,,,,Bucuresti,,,4048745546,nodes,26.1101106,44.4326123
F.M. Medident - Piata Unirii,,,,yes,radiology,,,,Bucuresti,survey,,2690048044,nodes,26.1086917,44.4311534
Art Implant,,clinic,,clinic,,,,,,survey,,2690812689,nodes,26.1093029,44.4313695
Dentall Pro,,dentist,,dentist,,,,,,,,3875082433,nodes,26.1089285,44.4303418
Dona,,pharmacy,,pharmacy,,,,,Bucuresti,survey,,2690055639,nodes,26.1059078,44.4298897
Medident,,dentist,,,,,,,,,,9843242562,nodes,26.1081128,44.4308612
Biodental Clinic,,dentist,,dentist,,,,,Bucuresti,,,6231288029,nodes,26.0981956,44.4298021
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,2637676123,nodes,26.0973501,44.43201
"Institutul National de Recuperare, Medicina Fizica si Balneoclimatologie",,clinic,,clinic,physiotherapy,,,,Bucuresti,,,628598192,nodes,26.0986545,44.4310894
Dr. Max,,pharmacy,,pharmacy,,,,,,,,6468065886,nodes,26.1063357,44.4404663
,,doctors,,doctor,,,,,,,,9238678603,nodes,25.5964869,45.668138
Dacia Medical Center,,clinic,,clinic,,,,,Bucuresti,survey,,2496375292,nodes,26.1083877,44.4462089
Sensiblu,,pharmacy,,pharmacy,,,,,,,,4723412541,nodes,26.109358,44.444674
Sensiblu,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394481,nodes,26.1060557,44.4527398
Empatio,,doctors,,,,,,,,,,10281909223,nodes,26.1067235,44.4473573
Catri Dent,,dentist,,,,,,,,,,10681181905,nodes,26.1050222,44.4526652
Farmacon CO Impex,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637675938,nodes,26.105249,44.4341637
Dental Pallace,,dentist,,dentist,,,,,Bucuresti,,,6513700354,nodes,26.0968388,44.446253
Cabinet stomatologic,,dentist,,dentist,,,,,Bucuresti,,,4538581237,nodes,26.110275,44.3867947
Dona,,pharmacy,,pharmacy,,,,,,,,6968373519,nodes,26.1002792,44.4600149
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,4025317097,nodes,26.1676394,44.4364295
2na Farm,,pharmacy,,pharmacy,,,,,,,,6579666195,nodes,26.1683929,44.4356316
Farmacia Academia,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637716182,nodes,26.0980741,44.4374134
Dr.Max,,pharmacy,,,,,,,Bucuresti,,,7312864785,nodes,26.0988566,44.448492
Farmacie Dorobanti,,pharmacy,,,,,,,Bucuresti,MS,,2637716263,nodes,26.0998528,44.4471406
Clinica Eminescu 100,,clinic,,,,,,,,,,2496365087,nodes,26.1056485,44.4479236
Regina Maria Floreasca,,clinic,,,,,,,,,,4766207560,nodes,26.0997028,44.4543569
Farmacia Dona 54,,pharmacy,,,,,,,Bucuresti,MS,,2637716256,nodes,26.0998155,44.4540977
Dr. Max,,pharmacy,,pharmacy,,,,,,,,6053541828,nodes,26.1046876,44.4358362
Medlife,,clinic,,clinic,,,,,Bucuresti,,,11069855155,nodes,26.1006233,44.4601217
Clinica Everest,,doctors,,doctor,proctology,,,,Bucuresti,,,10060921227,nodes,26.1090617,44.4534416
,,dentist,,dentist,,,,,Bucuresti,,,4538581238,nodes,26.1093941,44.3882276
Ava Clinique Stomatologie,,dentist,,dentist,,,,,Bucuresti,survey,,4890280185,nodes,26.1228928,44.393415
YTS Dental View - radiologie dentara,,dentist,,dentist,,,,,Bucuresti,survey,,4890280186,nodes,26.1228032,44.3933462
Kinetomedica,,clinic,,clinic,,,,,,,,5590181621,nodes,26.1094588,44.3959786
Farmacie nonstop,,pharmacy,,pharmacy,,,,,,,,3939350472,nodes,26.1045827,44.3879137
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,Punkt,4934448621,nodes,26.0994395,44.3801375
Total diagnostic clinic,,clinic,,,,,,,,,,7038739495,nodes,26.1008015,44.4574799
Nei Medica,,clinic,,,,,,,,,,7106638174,nodes,26.102782,44.4668164
Expert Implant,,doctors,,,,,,,Bucuresti,,,1743686924,nodes,26.1079673,44.4651766
INFOSAN Clinica Oftalmologica,,clinic,,,,,,,Bucuresti,,,4290927289,nodes,26.0997912,44.4507801
ALFA Polyclinics,,clinic,,,,,,,,,,11160289442,nodes,26.1081721,44.3881104
Farmacia Elixir,,pharmacy,,,,,,,Bucuresti,,,4488212116,nodes,26.1095515,44.3947721
Magazin naturist,,pharmacy,,,,,,,,,,5590185359,nodes,26.109558,44.3939748
Cabinet stomatologic Dr. Huidan Daniela,,dentist,,,,,,,,,,3321036144,nodes,26.104484,44.3877717
Catena,,pharmacy,,,,,,,,,,4885244452,nodes,26.1000602,44.379969
Excel Dent,,dentist,,dentist,,,,,Bucuresti,,,4132672399,nodes,26.1103189,44.3891134
Clinica Audionova,,clinic,,clinic,,,,,Bucuresti,"survey, field survey ( 2014 - 2016)",,3145868463,nodes,26.1046392,44.4230833
Help Net,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637676015,nodes,26.148135,44.426026
Farmacia Tulip,,pharmacy,,pharmacy,,,,,Bucuresti,,,2423811274,nodes,26.102747,44.4415053
Centrul National de Sanatate Mintala si Lupta Antidrog,,,,yes,psychiatry,,,,Bucuresti,,,11020687052,nodes,26.1049372,44.4408141
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,2492978295,nodes,26.1581526,44.434185
Farmacia Flora,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394278,nodes,26.1590826,44.4349148
Farmacia Dona,,pharmacy,,pharmacy,,,,,Bucuresti,,,9404527194,nodes,26.1096906,44.3854678
Farmacie,,pharmacy,,pharmacy,,,,,Bucuresti,,,6262384181,nodes,26.1047803,44.4337281
Regina Maria - analize de laborator,,clinic,,,,,,,,,,5590191855,nodes,26.1095655,44.3930097
Cabinet Medical,,doctors,,,,,,,,,,2423811323,nodes,26.1027477,44.4415534
Fiziodent,,doctors,,,,,,,,,,2645484714,nodes,26.1588759,44.4365076
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,2874579634,nodes,26.1093945,44.3874311
,,pharmacy,,pharmacy,,,,,,,,1305765267,nodes,26.1642825,44.4268154
COLOR DENT SRL,,dentist,,dentist,,,,,Bucuresti,,,3733496685,nodes,26.146721,44.4291848
Dr. Max,,pharmacy,,pharmacy,,,,,Mogosoaia,,,10572229049,nodes,26.0000904,44.5292488
Sensiblu,,pharmacy,,pharmacy,,,,,,,,5896017429,nodes,26.0072945,44.5221615
Farmacia Richter,,pharmacy,,pharmacy,,,,,Bucuresti,,,9187820323,nodes,26.1089242,44.3879182
Clinica Sante - analize medicale,,clinic,,clinic,,,,,Bucuresti,,,9437451687,nodes,26.1089127,44.3875245
Dr. Max,,pharmacy,,pharmacy,,,,,Bucuresti,,,10595904401,nodes,26.1093508,44.3770397
Cabinet Reumatologie Doctor Ilias Vlad Teodor,,doctors,,doctor,,,,,Bucuresti,,,8120404599,nodes,26.1094635,44.3882954
Catena,,pharmacy,,pharmacy,,,,,,,,659008906,nodes,26.1477356,44.4283363
Synevo,,,,laboratory,,,,,Bucuresti,,,5539350821,nodes,26.1373109,44.4320276
Urgent Farm,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637394513,nodes,26.1378277,44.432622
Rosan Farm,,pharmacy,,,,,,,,,,5391031128,nodes,26.1463291,44.4399639
EMMA DENTAL CARE,,dentist,,,,,,,,,,5425460737,nodes,26.1510246,44.4328891
Farmacia Catena,,pharmacy,,,,,,,Bucuresti,,,3427128092,nodes,26.1166525,44.3828277
Cabinet stomatologic,,dentist,,,,,,,,,,11094268190,nodes,26.1351241,44.431372
Dona,,pharmacy,,pharmacy,,,,,Bucuresti,,,4115942689,nodes,26.0474346,44.4821465
Gral Baneasa,,clinic,,clinic,,,,,Bucuresti,,,5107831758,nodes,26.0785798,44.4904843
iDentity,,dentist,,dentist,,,,,Bucuresti,,,5119114902,nodes,26.0788298,44.4916238
Derma Life,,clinic,,clinic,,,,,,,,5109693919,nodes,26.0796888,44.4907719
Decebal Com,,pharmacy,,,,,,,Bucuresti,MS,,2637675845,nodes,26.1329072,44.4287492
Clinica sante - analize medicale,,doctors,,,,,,,,,,8694066272,nodes,26.1175823,44.382762
,,pharmacy,,,,,,,,,,2359393855,nodes,27.0923202,44.2023208
,,pharmacy,,,,,,,,,,954628356,nodes,27.3132737,44.2043157
SF. Mina,,pharmacy,,,,,,,,,,954235476,nodes,27.3158803,44.2038579
,,pharmacy,,,,,,,,,,952550831,nodes,27.3211931,44.2031261
Catena,,pharmacy,,pharmacy,,,,,,,,954628345,nodes,27.3256781,44.1954037
Medimfarm,,pharmacy,,pharmacy,,,,,Calarasi,,,10120074290,nodes,27.3168089,44.1998008
Sanador,,clinic,,clinic,,,,,Bucuresti,,,5518364979,nodes,26.0804531,44.5157938
Banca centrala de celule stem Regina Maria,,clinic,,clinic,,private,,,Bucuresti,,,9917712807,nodes,26.0764652,44.4962756
,,pharmacy,,pharmacy,,,,,Calarasi,,,953964760,nodes,27.3332925,44.1918807
,,pharmacy,,pharmacy,,,,,,,,954628478,nodes,27.3294476,44.1937061
Clinica Oculus,,,,hospital,ophthalmology,,,,Bucuresti,,,10997658147,nodes,26.0909535,44.4905925
,,pharmacy,,pharmacy,,,,,Bucuresti,,,1811804806,nodes,26.0801824,44.4910003
Pharma-Plant Impex,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637716466,nodes,26.0852561,44.4923998
Farmacia Ana Maria,,pharmacy,,pharmacy,,,,,,,,10113765946,nodes,26.146071,44.3705916
Romar Medical,,clinic,,clinic,,,,,Bucuresti,,,4193664144,nodes,26.1351921,44.4186764
OncoFort,,hospital,,hospital,,,,,Bucuresti,,,5546006976,nodes,26.1332351,44.4227252
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637676127,nodes,26.1426119,44.4130333
Catena,,pharmacy,,pharmacy,,,,,,,,1845802366,nodes,26.1702218,44.4289041
Farmacia Punkt Piata Minis,,pharmacy,,pharmacy,,,,,Bucuresti,,,2125132066,nodes,26.1697603,44.4289702
Belladona Minis,,pharmacy,,pharmacy,,,,,,,,4717658955,nodes,26.1680529,44.428752
,,pharmacy,,,,,,,,,,954628388,nodes,27.3232734,44.1952376
,,pharmacy,,,,,,,,,,954628582,nodes,27.3228228,44.2005957
,,doctors,,,,,,,,,,954628569,nodes,27.3166256,44.2011631
,,doctors,,,,,,,,,,954628480,nodes,27.3365255,44.1899279
Adent Plus Clinic,,dentist,,,,,,,,,Adent Plus Clinic,4395634095,nodes,27.3357037,44.1897892
Flora,,pharmacy,,,,,,,,,,954628522,nodes,27.3343704,44.1925944
,,pharmacy,,,,,,,,,,954628446,nodes,27.3290464,44.1949695
Cmi Oftalmologic Dr. Paris Cristina,,hospital,,,,,,,Calarasi,owner,,4415999600,nodes,27.3257251,44.1938835
Farmacie Comunitara,,pharmacy,,,,,,,Bucuresti,MS,,2637716306,nodes,26.0913388,44.4911495
No Pain,No Pain,dentist,,,,,,,,,No Pain,4434319190,nodes,26.1599778,44.4365859
Catena,,pharmacy,,pharmacy,,,,,Bucuresti,MS,,2637675840,nodes,26.1404691,44.418938
Clinica RMN Tineretului,,clinic,,clinic,,,,,Bucuresti,,,10239549079,nodes,26.1037318,44.415536
Kineto Zen,,clinic,,clinic,,,,,Bucuresti,,,5550906912,nodes,26.1039505,44.4176601
M Dental,,dentist,,dentist,,,,,,,,9998922748,nodes,26.1039397,44.4174372
Sensiblu,,pharmacy,,pharmacy,,,,,,,,6939657700,nodes,26.1027566,44.4204335
Farmacia Dona,,pharmacy,,pharmacy,,,,,,,,643776998,nodes,26.1414512,44.4186842
Minifarm,,pharmacy,,pharmacy,,,,,Bucuresti,,,6245238400,nodes,26.1217292,44.3850804
Clinica dentara 3D,,dentist,,dentist,,,,,,,,697667621,nodes,26.1290078,44.42437
,,pharmacy,,pharmacy,,,,,,,,10304866036,nodes,26.1865642,44.3146123
Neuroaxis,,clinic,,clinic,,,,,,,,10939902618,nodes,26.1025628,44.4132457
Dent Art,,dentist,,dentist,,,,,,,,8655177320,nodes,26.1040596,44.4155506
Avanta,Avanta Medical & Health,clinic,,,,,,,Bucuresti,,,9073132617,nodes,26.1135689,44.4266938
Catena,,pharmacy,,pharmacy,,,,,,,,4151983744,nodes,26.1071941,44.4143034
